last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest
800000,128,3,3.2,8,67,7,0,0,0,25,3,25846,5765
91000,36.7,1,2.7,12,18.2,2,0,0,0,9.4,2,32263,12010
110000,40,1,2.7,25,16.2,12,0,0,0,10.5,0,43571,9425
146000,65.5,2,2.7,25,37.2,11,0,0,0,13.4,0,44754,8409
120000,55,2,3,5,33.5,1,0,0,0,8,0,44397,11034
166000,93,3,2.7,16,45,16,0,0,0,15,0,32775,13874
260000,75.4,2,2.5,5,37,5,0,0,0,17,0,22065,3331
174000,111.4,4,3.1,4,73.2,2,0,0,0,14.1,0,20936,1218
62000,31.3,1,2.5,4,17.4,2,0,0,0,5.7,1,21391,23103
108000,55.3,2,2.84,5,33,4,0,0,0,10.4,0,28164,7011
295000,92.6,4,3.4,6,56.5,5,0,0,0,13.5,0,24493,3042
117800,65,3,2.65,16,39.5,1,0,0,0,10.75,0,29236,6608
288000,109,3,2.5,21,44.8,18,0,0,0,12.2,2,13275,12071
96800,38,1,2.75,27,14.5,6,0,0,0,11,1,33977,15076
97000,44,1,2.75,25,19.3,24,0,0,0,11.4,2,35194,15950
84000,50,2,2.65,9,31,3,0,0,0,7,1,49645,15813
106000,53.3,2,3,5,34,1,0,0,0,8,0,27854,6793
164000,74,3,2.8,18,43,11,0,0,0,13,0,25108,15940
75700,39,1,2.8,18,20,7,0,0,0,9,2,31844,7982
60000,36,1,2.6,9,19.3,8,0,0,0,7,2,19307,18309
119800,60,3,2.6,9,40.2,3,0,0,0,10.2,0,16129,14670
242000,125,3,2.75,6,74,6,0,0,0,8,0,37821,12719
210000,117.2,3,3.09,8,69.1,3,0,0,0,14.6,1,14427,13223
116000,73.1,2,2.8,5,51.2,1,0,0,0,8.1,0,19162,3167
57000,30.2,1,2.5,9,17.8,4,0,0,0,6.24,0,14623,15606
210000,80,3,2.6,17,47.8,6,0,0,0,10,0,50988,15018
130000,64,3,2.5,14,40.5,10,0,0,0,10,2,12324,10939
85200,38.4,1,2.7,9,20,5,0,0,0,9.3,0,50881,16209
138000,75.6,2,3,5,41.9,4,0,0,0,19.7,0,21537,2803
165000,84.2,2,4.37,3,52,3,0,0,0,15,0,23959,4527
178000,81,3,2.6,12,48,8,0,0,0,12,1,50688,15067
186000,106.9,1,3.1,4,38.6,2,0,0,0,10,0,44056,15759
140000,83.1,4,3.05,6,56.5,4,0,0,0,8.9,0,24654,4873
76000,38,1,2.7,9,20,4,0,0,0,7,2,24505,15584
103000,45,1,2.56,15,22,4,0,0,0,10,1,12304,14895
109800,55,3,2.5,9,37.4,2,0,0,0,5.2,0,14399,12016
86000,43.03,1,2.75,12,18.3,8,0,0,0,15.03,0,20228,19230
85000,45,2,2.6,5,27,3,0,0,0,7,0,27928,11628
82000,37.6,1,2.7,17,14.4,3,0,0,0,9.7,1,14741,12665
206000,76.1,3,3,6,48,6,0,0,0,10.3,0,11135,8945
87800,40,1,2.7,24,18.6,3,0,0,0,11.5,1,37948,14769
68000,40,1,2.7,12,20,10,0,0,0,8.5,1,36340,16642
184920,80.4,2,2.74,25,40.3,1,0,0,0,15,0,20709,9037
106000,42,1,2.75,10,16,8,0,0,0,11,0,30742,4281
170000,70,3,3.5,6,48,2,0,0,0,10,0,25510,5831
69800,54.7,3,2.5,5,37.7,1,0,0,0,5.1,0,16950,16858
108000,64,2,3,5,33,4,0,0,0,10,0,18797,15547
90000,40,1,2.65,13,21,12,0,0,0,9,1,34392,15436
148000,61.1,2,3.05,16,34.2,11,0,0,0,10.8,2,37434,8460
377000,89.4,3,2.7,13,50,10,0,0,0,14.8,0,29126,10790
116000,63,3,2.5,9,48,5,0,0,0,7,0,21040,13769
75000,31,1,2.7,5,17,1,0,0,0,6,0,30299,5859
105000,53.8,2,2.7,16,32.35,12,0,0,0,10.03,1,31670,12179
206000,91,3,2.65,16,46.7,4,0,0,0,12.4,0,33617,11907
82000,45.6,2,2.3,9,28.4,8,0,0,0,7,2,49152,14977
110000,69.1,3,3,4,53.17,3,0,0,0,8.35,0,27209,6057
63000,31,1,2.5,9,16.5,3,0,0,0,7.3,0,14356,8285
104000,50,1,2.7,15,20,15,0,0,0,15,0,17632,15973
87000,34,1,2.6,9,17.4,7,0,0,0,7.8,1,15758,11479
170000,60.1,2,2.76,23,23.6,22,0,0,0,20.1,0,21595,12029
61000,31.2,1,2.5,5,17.2,1,0,0,0,5.6,0,29464,12427
552000,92,3,3.2,7,42,5,0,0,0,8,2,32888,5980
230000,95,1,2.75,16,60,13,0,0,0,12,5,36525,12107
276000,103.4,1,3.7,2,58,1,0,0,0,14,0,24653,1501
96800,33.3,1,3.35,5,16,3,0,0,0,7.4,0,19893,3584
104000,63.9,3,2.6,9,39.6,8,0,0,0,9.5,2,12588,15180
138000,82.4,3,3.6,4,59.3,3,0,0,0,8.8,0,26767,5469
158000,69,2,2.7,12,37,8,0,0,0,11,2,34939,10841
76300,35.2,1,2.7,16,15.7,2,0,0,0,10.3,0,43642,9496
156000,81,3,2.6,9,46,9,0,0,0,11,2,33879,14978
180000,95,3,2.6,9,72,2,0,0,0,10.6,0,30939,7078
112000,67.5,3,2.5,9,44,7,0,0,0,8.8,0,13557,12353
61000,31,1,2.7,9,17,4,0,0,0,8,0,36001,10316
208000,89.3,3,2.8,25,54.9,12,0,0,0,13.5,4,44382,16921
52000,30.7,1,2.6,5,15.8,1,0,0,0,7.3,0,18819,15910
72000,36.7,1,2.6,10,17,9,0,0,0,8.2,2,36103,14513
96460,69.2,2,2.75,23,37.8,11,0,0,0,14.5,0,22131,17459
369800,135,3,3,7,71,4,0,0,0,16,1,51465,15116
199800,108,3,3.05,5,56,4,0,0,0,28,0,19832,4587
98000,49,2,2.95,3,32,2,0,0,0,6,0,23106,6573
78000,44.6,2,2.55,9,26.7,3,0,0,0,6.3,0,14967,13763
130000,114,3,2.65,5,93.6,5,0,0,0,9.5,1,18417,16432
92000,38.4,1,2.5,16,14.5,12,0,0,0,9.7,0,19901,21613
110000,50.9,2,2.5,9,32,7,0,0,0,8,2,19582,12591
178000,66.1,3,2.75,11,43.6,5,0,0,0,17.2,1,33933,15032
164000,72.3,3,2.9,4,49,4,0,0,0,15,0,21377,1308
156000,92.2,4,3,5,62.5,3,0,0,0,9.5,0,31578,8656
119000,58,3,2.56,9,40,4,0,0,0,6.3,3,31691,12580
1020000,126,3,3.3,4,95,1,0,0,0,10,0,34042,7134
260000,77,3,2.6,14,45,4,0,0,0,10.5,2,13450,11479
250000,125.1,5,3.5,5,88.1,2,0,0,0,14.5,0,31471,3639
101000,63.7,3,2.6,15,41.4,15,0,0,0,10.2,0,15238,14034
304000,96,3,2.7,16,34.5,7,0,0,0,34.19,0,15903,7953
129000,62.6,2,2.6,23,30.81,21,0,0,0,11.12,1,43074,10820
80980,42.6,2,2.52,5,27.2,1,0,0,0,6,0,39407,8667
95000,63,3,2.55,9,43,6,0,0,0,6.3,0,12631,11158
170000,88.2,3,2.6,5,54,2,0,0,0,6,0,22740,2487
61000,31,1,2.5,5,17,4,0,0,0,5.5,1,36732,9402
243.8,109,2,2.75,25,32,25,0,0,0,40.5,0,36421,9176
72000,40.2,1,2.8,4,21,3,0,0,0,5.9,1,21157,11435
124000,54.3,2,2.8,17,30,8,0,0,0,8.5,1,15398,17004
167000,75.68,3,3.2,7,50.3,5,0,0,0,9.31,0,19505,14770
128000,70,4,3.1,5,56.7,3,0,0,0,8,0,24451,2780
63000,30.7,1,2.54,5,18,5,0,0,0,5.5,0,10558,10495
91000,46,2,2.65,9,30,5,0,0,0,7,2,51221,14513
98000,38.3,1,2.7,12,20,4,0,0,0,9,1,30073,10337
230000,122,3,3,5,73,3,0,0,0,19,0,24667,5966
130000,76.5,4,2.5,9,55.2,4,0,0,0,6.9,0,19225,12796
139000,66.7,3,2.65,9,42.5,5,0,0,0,8.5,0,50988,16316
360000,153,4,2.75,20,79,18,0,0,0,43,5,39357,10581
222000,71,2,3,8,34,7,0,0,0,17,0,23564,5160
86000,43,1,3.2,12,21.8,1,0,0,0,12,2,30207,11072
153000,64,2,3.5,5,42,5,0,0,0,12,0,19526,2277
89000,37.9,1,2.65,14,17.9,13,0,0,0,9.8,2,41570,11703
124000,55.4,3,2.51,5,32,3,0,0,0,6,0,11282,10915
168000,98,3,2.85,6,57,2,0,0,0,14,0,24110,3677
196600,79,3,3,7,54,7,0,0,0,9.5,0,11477,8381
103000,52,2,2.6,12,34,6,0,0,0,9,0,30109,10973
85000,44,2,2.6,7,26.2,6,0,0,0,6,1,41210,11393
66800,31.1,1,2.5,5,17.1,5,0,0,0,5.5,0,42308,14812
124000,67.7,3,2.6,9,43,5,0,0,0,8,2,26725,12646
67000,44,2,2.5,5,29.5,3,0,0,0,7,0,35809,10716
86900,38.9,1,2.65,16,20.3,16,0,0,0,10.2,2,29151,11578
108500,62,3,2.5,9,40,3,0,0,0,6.4,1,50697,15303
172000,54,2,2.75,18,40,14,0,0,0,10,0,34155,14024
103000,37.3,1,2.5,15,19.22,8,0,0,0,8.66,0,52239,16464
300000,65,2,3,10,20,2,0,0,0,18,0,31121,4306
156000,81.5,3,2.85,3,59,2,0,0,0,8.1,0,23595,3137
113000,56,2,2.65,18,27.2,8,0,0,0,9.2,0,42298,21614
60000,30.61,1,2.5,9,15.4,2,0,0,0,8.1,0,40336,11504
78000,42,2,2.55,5,26,1,0,0,0,6,0,16684,11790
102000,33,1,2.78,15,16,15,0,0,0,9,1,27583,12066
56600,31,1,2.55,9,17.9,8,0,0,0,6.3,0,15087,10893
151800,78.1,3,3.3,6,56.5,4,0,0,0,11.2,0,23404,2945
131000,64.3,2,3.75,7,48.8,3,0,0,0,6,0,21399,2009
95500,58,3,2.6,5,38.4,5,0,0,0,6,1,13086,14104
182000,64,2,2.9,5,40.3,1,0,0,0,9,0,10623,9626
143000,73,4,2.5,9,49,1,0,0,0,6,0,49725,15726
176000,87.6,2,3.3,4,50,4,0,0,0,11.3,0,19933,2115
94000,40,1,2.7,16,20.9,7,0,0,0,8.2,0,9413,11532
75800,41.6,1,2.85,17,16.4,11,0,0,0,11.9,2,17088,15884
124000,70,3,3.07,6,49,4,0,0,0,9,0,30491,4321
122000,66.2,3,2.65,9,42.3,3,0,0,0,8.4,5,50881,16209
104200,59,3,2.6,5,40,5,0,0,0,5,1,40065,9324
216000,99,3,2.6,12,53,2,0,0,0,15,0,31367,8279
290000,97.4,2,3,8,36.3,2,0,0,0,31.7,0,39393,11096
63000,45,1,2.65,10,20.5,7,0,0,0,11.5,1,18585,22010
180000,57.8,2,3.1,7,37.3,7,0,0,0,8.3,0,11601,8504
99000,58.6,3,2.55,5,43.4,2,0,0,0,5.7,1,18857,15245
124000,46.9,2,3,5,28.3,5,0,0,0,7.9,1,31037,6337
1100000,280,7,4.4,6,195,5,0,0,0,22,1,32534,4725
85000,40.4,1,2.6,10,18.6,2,0,0,0,11.3,0,24850,16231
68000,32.5,1,2.5,12,17.5,7,0,0,0,6.3,0,45445,16536
66000,46.2,2,2.57,5,29.8,2,0,0,0,6.8,0,21651,13597
171800,120,2,2.5,16,53,4,0,0,0,20,0,36897,10647
132000,38.8,1,2.7,12,21,9,0,0,0,9,1,37348,12870
119000,60,2,2.5,10,32,4,0,0,0,12,0,35966,16267
208000,47,2,2.5,5,24,3,0,0,0,8,0,23099,2144
98400,59.1,3,2.55,9,37.9,6,0,0,0,7,1,31803,13062
88000,46,1,2.5,9,18,9,0,0,0,17.8,2,45416,16845
94000,51,2,2.6,16,29.2,11,0,0,0,8.1,0,29906,12738
284000,126.3,5,3.03,3,89.5,3,0,0,0,13.1,0,24397,3191
86400,38.8,1,2.5,17,18.2,9,0,0,0,9.7,1,16441,15443
90000,65.3,3,2.59,9,47,7,0,0,0,6.3,0,35667,10185
105000,36,1,2.8,25,16,6,0,0,0,10,2,19424,4489
70000,42.3,1,2.8,16,16.4,9,0,0,0,12.9,0,42948,9315
112980,52,2,2.6,16,31,3,0,0,0,7.2,1,32181,11312
92000,35.6,1,2.7,16,17.6,3,0,0,0,9.2,2,41935,9551
104000,45,2,2.5,9,29.3,3,0,0,0,8.3,0,14792,8081
64000,47,2,2.55,9,28,1,0,0,0,7,0,33013,10885
73600,44.1,2,2.6,9,27.3,9,0,0,0,7,0,27869,11677
93000,39,1,2.6,12,20,3,0,0,0,10.3,2,16060,16659
124000,53.4,2,2.5,16,29.3,16,0,0,0,7,5,50740,13214
84000,40.4,2,4,2,22.9,1,0,0,0,5.9,0,27189,9343
60000,30,1,2.5,9,15,1,0,0,0,6.5,0,27855,11920
80500,34.9,1,2.56,10,17.5,10,0,0,0,7.5,2,34592,13165
169000,81.2,3,2.65,17,47.1,3,0,0,0,11.3,0,36238,16540
77500,37,1,2.56,9,17.9,3,0,0,0,7.4,1,33546,12474
78000,45.8,2,2.54,9,29.3,4,0,0,0,6.1,0,18692,17695
160000,74.7,2,2.75,12,38.4,2,0,0,0,14.3,4,13839,15091
112000,59,3,2.55,9,40,5,0,0,0,7,2,16660,15200
119000,64.5,2,2.78,25,32.9,15,0,0,0,15.1,2,16346,15142
100000,29.3,1,2.85,22,15,5,0,0,0,9,0,52480,15598
87000,37,1,2.5,12,19,4,0,0,0,8,2,31379,7518
2309800,235,5,4.9,5,140,5,0,0,0,50,0,22777,1328
184000,87,3,3,5,63,5,0,0,0,8,0,20508,1162
95000,40,1,3.3,16,15,16,0,0,0,11,1,49803,16689
61980,30,1,2.5,9,16,8,0,0,0,7,0,27555,12038
118000,72,3,2.7,9,48.5,1,0,0,0,9,0,50881,16209
99000,43,2,2.5,9,27,4,0,0,0,8.3,0,11021,12925
109000,60.16,4,2.65,5,46.4,4,0,0,0,7.2,3,14872,13413
175200,79.7,3,2.7,12,46,5,0,0,0,15,0,35864,11895
174000,116,5,2.6,9,69.8,8,0,0,0,10.6,0,13772,13667
91000,58.8,2,2.8,21,31.9,5,0,0,0,12.2,0,21928,17501
436000,163.4,5,3.5,5,119.5,2,0,0,0,10,0,26791,5493
330000,67.5,2,3.2,3,44.6,1,0,0,0,8.3,0,21687,1327
139200,44.1,1,2.7,17,17.3,5,0,0,0,13,2,37491,9963
76000,33.4,1,2.55,9,17.5,9,0,0,0,7.8,1,50957,16285
120000,50,2,2.5,7,33,5,0,0,0,8.2,1,9548,11015
101000,60,2,2.5,6,31.9,1,0,0,0,8.8,0,19507,4262
111800,65,3,2.5,9,43.4,8,0,0,0,6.3,0,12815,11537
70000,41.5,2,2.5,5,27,2,0,0,0,5.5,0,19258,18261
204000,150,5,3.4,3,95,3,0,0,0,13.6,1,25277,4091
118000,49.4,2,2.65,12,30.2,11,0,0,0,7.2,2,35759,10325
266000,85,4,3,4,56,3,0,0,0,15,1,22775,3424
99800,54,2,2.75,12,27.8,7,0,0,0,12,2,20483,19485
74800,44,2,2.5,4,30,3,0,0,0,5.2,2,18288,17291
119800,43.5,1,3,5,25,4,0,0,0,9.4,0,10527,10278
160000,72.3,3,3.4,5,47.5,2,0,0,0,10,0,23010,2552
79000,49,3,2.5,5,35,3,0,0,0,7.1,1,47440,16830
98000,51.2,2,2.5,12,32.8,6,0,0,0,6.9,1,51504,14919
108600,57.9,3,2.5,5,36.9,3,0,0,0,5.5,1,16148,9811
165500,67.4,3,2.67,12,40.2,9,0,0,0,8.2,1,36706,12099
79000,63.6,3,2.5,9,43.7,1,0,0,0,7.1,0,22903,17274
220000,97.9,3,2.75,16,57.7,3,0,0,0,14.7,1,14069,12621
61000,29,1,2.6,9,15,1,0,0,0,6.5,2,15238,14034
104000,65.8,3,2.5,9,46.4,9,0,0,0,6.4,2,45133,17371
67000,31,1,2.5,5,19,1,0,0,0,5.5,0,15109,7990
82000,33.6,1,2.55,16,17.9,6,0,0,0,7.3,0,21297,14515
224000,100,3,3.1,5,60,5,0,0,0,12,0,24567,5135
56000,32.6,1,2.5,9,18,3,0,0,0,6.3,0,51586,16829
146000,45,2,2.7,16,27,16,0,0,0,10,0,49905,15610
98000,40,1,2.75,24,18,24,0,0,0,11,2,37781,14657
64000,32.2,1,2.65,9,19,5,0,0,0,6.5,2,46240,14856
230000,57.4,1,4.25,6,37.5,3,0,0,0,5.6,0,21990,392
280000,97.4,3,2.5,5,59.9,4,0,0,0,20.8,0,23803,1906
85000,39.4,1,2.6,10,18.2,3,0,0,0,10,0,13214,10006
120000,45.5,1,2.7,11,20.1,3,0,0,0,12.5,0,51340,15363
230000,85,2,3.2,4,48.2,4,0,0,0,8.2,0,21711,1826
270000,115.1,4,3,5,78.6,5,0,0,0,12,0,24414,4677
100000,49,1,2.68,5,25.8,1,0,0,0,11.5,0,23462,3004
178000,81.4,2,3.33,5,55.7,5,0,0,0,9.8,0,24851,4418
116000,61.5,3,2.84,6,40.9,2,0,0,0,8.4,0,25666,4459
89000,31.4,1,2.8,11,18,4,0,0,0,8,0,14482,15254
89980,51.1,2,2.57,10,30.6,1,0,0,0,8.4,0,39430,14714
96920,57.5,3,2.6,10,39.4,4,0,0,0,6.1,0,36280,13195
103980,33.9,1,2.75,14,14.4,8,0,0,0,9.3,2,37412,8370
91400,46.8,2,2.5,5,30.5,1,0,0,0,5.7,2,44371,13951
150000,65.6,3,2.7,10,43.1,2,0,0,0,8.3,0,47242,15387
82000,55,1,2.8,17,17.5,7,0,0,0,10.9,1,35451,15753
155400,64,3,2.5,12,56,12,0,0,0,8,2,12497,13041
116000,53,2,2.5,10,29,1,0,0,0,9.4,2,29889,13914
420000,118.9,4,3.4,6,82.4,2,0,0,0,11.5,0,26248,4950
166000,54.8,2,2.64,12,28,9,0,0,0,8.9,0,34126,13994
67000,30,1,2.65,9,18,1,0,0,0,6.2,0,35891,10949
163000,50,2,2.5,7,31,3,0,0,0,8,1,26784,5486
142000,86,3,2.7,18,53,1,0,0,0,10.2,0,10129,13390
92530.8,38.24,1,2.55,25,17.87,1,0,0,0,9.91,0,43254,12012
139600,92,4,3.1,4,48.9,3,0,0,0,10.3,1,22971,14559
104000,57,2,3,4,37,2,0,0,0,7,0,16909,17235
126000,74.49,4,2.55,8,56.86,5,0,0,0,6.82,2,19495,13296
98000,44.8,1,2.7,22,20.7,3,0,0,0,10.2,0,34071,12184
108000,49.5,2,2.5,4,27.5,3,0,0,0,8.7,0,17256,6562
260000,108,3,2.7,16,51,8,0,0,0,25,0,18863,16028
198000,89,2,2.5,16,60,11,0,0,0,14.5,0,10069,13445
82000,42,2,2.5,5,28,3,0,0,0,6,1,42099,14603
94000,45.2,2,2.54,5,29.7,2,0,0,0,6.9,0,19441,16629
74000,35,1,2.75,23,17,11,0,0,0,10,2,15377,13486
59600,33,1,2.6,9,17.5,7,0,0,0,6.3,0,48125,16105
65000,28,1,2.5,5,15,5,0,0,0,6,1,21457,23169
137000,67,2,2.8,18,33,3,0,0,0,11.4,2,18428,16134
95000,57.2,2,2.5,10,29.8,1,0,0,0,11.6,0,35966,16267
93800,56.9,3,2.5,9,39,4,0,0,0,6.4,0,50895,16223
184000,98,3,2.8,13,53.4,1,0,0,0,12,0,14482,15254
239800,154,4,3,5,102,3,0,0,0,11,0,24783,4350
96000,43.4,1,2.7,16,20.3,15,0,0,0,11,0,11794,14386
279800,67,2,3,12,34,6,0,0,0,14,0,10318,9874
154000,51.5,2,3,5,25,3,0,0,0,5.8,0,31887,4979
67000,27,1,2.5,12,14.6,12,0,0,0,6.1,0,11538,10001
70000,31.5,1,2.51,5,16.8,4,0,0,0,5.5,0,12683,12595
102000,44.1,1,2.8,7,20.8,7,0,0,0,15.2,1,11869,11636
300000,150.9,4,3.67,4,98.2,3,0,0,0,23.9,0,21204,2180
99980,52,2,2.61,9,30,6,0,0,0,9,2,12444,15035
111560,43,1,2.7,18,19,12,0,0,0,8,1,43269,13145
590000,184,4,3.3,10,96.6,10,0,0,0,20.3,1,31532,4624
56400,32,1,2.6,5,20,2,0,0,0,6,1,15255,8137
84000,49.3,4,2.5,5,37.3,4,0,0,0,5.3,0,13040,12819
520000,147,3,3,15,63,13,0,0,0,29,5,52388,14849
92000,41.7,1,2.8,22,17.9,22,0,0,0,10.4,0,52212,16802
86000,45,2,2.55,5,32,2,0,0,0,6,0,12927,14291
56000,29.3,1,2.55,5,15.3,1,0,0,0,7.2,0,45156,16419
230400,70.6,2,3,17,35.38,12,0,0,0,15.35,0,39140,10364
138000,63.8,3,2.5,16,42,7,0,0,0,10,0,21456,14262
80000,37.2,1,2.5,16,18,6,0,0,0,10.3,1,13520,12316
300000,73,2,3,7,50,2,0,0,0,10,2,26781,4655
112000,50,2,2.5,12,33,2,0,0,0,7,0,49961,15798
90000,37.1,1,2.56,16,20,10,0,0,0,10,1,19135,20847
77720,40.19,1,2.75,23,17.8,23,0,0,0,11,1,43397,12154
131000,65.3,3,2.5,12,42.1,3,0,0,0,8.9,1,49065,16735
210000,90,3,3,3,62,3,0,0,0,12,0,22143,6417
89600,44.4,2,2.55,5,30,3,0,0,0,6.5,0,45005,17243
274000,152.5,4,3.2,6,95.1,4,0,0,0,16.5,0,23278,2820
79900,38,1,2.55,17,18.5,11,0,0,0,8.6,2,26113,10286
104000,54,2,2.55,7,30,6,0,0,0,8.2,0,27726,9632
120000,58,2,3,5,36.6,2,0,0,0,7.9,0,39136,9974
280000,102,3,3.8,5,55.4,4,0,0,0,11.8,1,20173,2779
150000,52,1,2.8,25,18,14,0,0,0,20,0,35730,16032
113000,58,3,2.5,9,39,2,0,0,0,6.2,0,49861,15723
106000,44,1,2.7,17,20,4,0,0,0,11,1,34273,15372
99980,32,1,3,5,21,1,0,0,0,7,0,20644,2004
150000,74,4,2.65,9,48.9,2,0,0,0,6.3,2,32300,13960
97000,60.1,3,2.5,9,42.8,8,0,0,0,6.2,1,48962,17722
151400,75,4,2.6,14,47,9,0,0,0,9,1,29693,12524
64000,29,1,2.57,9,15.5,3,0,0,0,7,0,15511,14051
60000,30.7,1,2.7,5,15,2,0,0,0,6,1,36271,10586
83800,41.9,3,2.65,5,29.9,4,0,0,0,5.3,0,12708,13949
199800,91,3,2.5,10,57,5,0,0,0,12,2,50747,14697
232000,92.8,3,2.75,12,63.9,9,0,0,0,12.7,0,10950,12891
130000,72,3,2.6,12,48,1,0,0,0,7.2,0,32066,12658
560000,100.1,3,3.04,8,57.5,4,0,0,0,14.4,0,26318,6516
84000,45.5,2,2.5,5,30.6,3,0,0,0,6.4,0,35651,7767
82000,39.2,1,2.7,24,17.6,10,0,0,0,11.1,1,33367,14445
77200,42.6,2,2.5,5,28,2,0,0,0,6,0,11732,10202
78000,44.2,2,2.5,5,28.2,4,0,0,0,6,0,16479,15482
139800,53,1,2.85,17,22.3,10,0,0,0,12.5,2,37197,12719
123800,64.5,3,2.57,14,41.5,5,0,0,0,7.5,2,32322,12831
94600,39.1,1,2.7,17,15.8,6,0,0,0,8.5,1,17390,16804
149000,60.4,2,2.52,14,33.6,12,0,0,0,12.2,0,35396,11525
210000,62,2,3.05,6,32.7,6,0,0,0,13.6,0,11964,8464
193000,97.2,3,2.65,10,47.6,3,0,0,0,18.5,0,33101,14265
70000,41,3,2.5,5,31,5,0,0,0,5.5,0,9504,12563
121000,52.6,2,2.7,12,30.2,9,0,0,0,8,0,35884,12255
119800,43.5,1,2.7,17,11.6,17,0,0,0,20,0,30139,11004
166923.04,65.4,2,3.1,16,33.7,4,0,0,0,10.54,0,37407,8434
259800,103.1,3,3.05,16,66.7,15,0,0,0,13,0,44245,10881
91000,41,2,2.6,15,25,1,0,0,0,9,1,33003,14102
490000,105,2,3.2,6,31.1,2,0,0,0,51,0,24980,3310
82000,40.5,1,2.6,10,18.6,9,0,0,0,10.8,0,35305,14595
103000,65,3,2.5,9,42,7,0,0,0,10,0,27853,11676
256000,72,2,3.12,24,35.8,23,0,0,0,14,0,10663,12738
83000,44,2,2.5,5,28,4,0,0,0,5.6,1,40334,9593
145000,68.4,2,2.8,20,37.2,9,0,0,0,14,1,44299,16815
140000,67.6,3,4,5,44.1,2,0,0,0,9,0,19800,3510
170000,80.3,3,3,5,57.9,4,0,0,0,8.1,0,16655,6107
119800,70,3,2.6,12,44,12,0,0,0,8,2,13460,12256
78000,33,1,2.6,9,19,5,0,0,0,7,0,12988,15579
84000,48.8,4,2.5,5,37,4,0,0,0,5.4,0,11993,11121
117000,54.6,2,3,7,33.1,3,0,0,0,8,0,16093,8414
176000,79,3,3.3,5,37,2,0,0,0,30,1,24886,3216
65000,34,1,2.5,9,17,2,0,0,0,7,0,49587,16425
398000,144,3,3.8,5,79.5,3,0,0,0,20,0,24705,4924
103400,69,3,2.55,6,32,1,0,0,0,8.5,2,34313,15357
210000,117.2,3,3.4,6,65,4,0,0,0,14.3,0,22630,3572
120000,56.7,2,3.2,5,34.1,5,0,0,0,9.6,0,22800,9274
93000,60,3,2.5,9,40,1,0,0,0,7,0,18021,11740
53400,32,1,2.6,4,19,1,0,0,0,6,0,21478,23190
74000,36,1,2.6,25,18,14,0,0,0,9,0,20998,22710
54000,30,1,2.75,10,15.5,2,0,0,0,7.2,0,33010,10565
158000,63.9,2,3.2,6,37.7,5,0,0,0,10.5,0,13849,8636
358000,162.2,5,3.6,5,101,3,0,0,0,21.1,0,21857,423
179800,115,5,3.45,6,80,6,0,0,0,15,0,21763,3029
65000,31,1,2.9,5,17,3,0,0,0,6,1,11944,13619
96000,52.26,2,2.8,3,32.06,3,0,0,0,6,1,43469,13648
130000,83.1,4,2.6,9,48.7,8,0,0,0,6.3,0,32912,11403
78000,38.6,1,2.64,18,20,14,0,0,0,10.6,0,33058,14156
111800,56,2,2.7,13,32.9,8,0,0,0,11,2,32859,13958
478000,107,2,3,5,51,4,0,0,0,19,1,24354,4922
108000,32.6,1,2.8,24,18,12,0,0,0,9.2,0,44012,9700
250000,93.2,3,2.8,20,55.8,9,0,0,0,14.5,1,39771,8672
72000,38,1,2.65,10,19,6,0,0,0,11,0,33699,14798
104000,48,2,2.5,9,29,4,0,0,0,7.8,0,32544,11619
280000,98,3,2.5,6,68,2,0,0,0,14,0,15651,7701
134000,42,2,2.7,5,24,5,0,0,0,6.1,0,30892,5749
100000,48.7,2,2.5,12,28.1,3,0,0,0,6.6,0,49589,16502
109800,66.5,2,2.7,17,37.2,1,0,0,0,11.6,0,20710,16992
127800,77,4,2.5,9,56,3,0,0,0,7,0,16660,15200
103000,57,3,2.5,9,38.99,3,0,0,0,7,0,50865,14657
269600,65,2,3.13,5,33,5,0,0,0,14,0,23343,4125
131000,53,2,2.5,12,29,7,0,0,0,8,0,30006,6201
189900,76.9,2,2.7,15,37.4,2,0,0,0,14.9,4,13793,12526
75000,32,1,2.5,9,16,7,0,0,0,8,0,24574,12144
146000,55.8,1,2.76,16,16.6,8,0,0,0,29.1,1,33592,14691
676000,147,4,3,8,88.2,2,0,0,0,13.8,0,24764,5332
320000,113.9,3,2.75,14,69.1,5,0,0,0,16.8,2,37106,8256
90000,49.3,2,2.6,9,27.5,1,0,0,0,9.4,2,26646,12147
324000,106,3,2.5,5,83,2,0,0,0,15,0,23782,4350
71000,42.1,2,2.5,5,27.2,5,0,0,0,6,0,42774,15278
100000,46.1,1,2.8,14,19.5,7,0,0,0,13.1,1,17720,16722
149800,95.7,4,2.65,12,64,1,0,0,0,15,0,19630,21342
190000,97,2,3.07,4,46.75,2,0,0,0,14.8,0,24079,3646
125800,65.7,3,2.75,16,42,13,0,0,0,10.9,0,51338,15292
59900,32.6,1,2.55,9,17.9,6,0,0,0,6.3,0,51634,16877
80000,42.5,2,2.5,5,27,2,0,0,0,4.5,1,12867,11182
144800,60.1,2,2.6,14,20.3,11,0,0,0,7.4,0,27425,12363
60000,32,1,2.6,9,16,8,0,0,0,8.2,0,47037,14774
